5.92307	23.9338	2.70306
5.70973	19.7227	5.21689
0.680261	23.1132	7.74636
3.31314	22.6908	6.96768
3.88888	22.4739	6.63048
4.42923	22.2188	6.27077
4.93272	21.9069	5.88568
5.35646	21.5394	5.46183
5.69055	21.1318	5.00318
4.71464	17.45	6.65358
5.22877	17.6381	6.48149
5.98787	18.507	4.94689
5.89149	18.2652	5.36417
5.48176	17.7569	6.31086
6.13961	18.8243	4.4998
6.29037	19.2426	4.01863
6.46532	19.7758	3.56301
6.82929	22.1384	2.15444
6.68398	23.2513	1.61946
6.84945	21.5616	2.48773
0.811523	27.3106	3.37682
3.69715	26.2603	2.97123
4.27283	25.8706	2.85877
4.78437	25.4522	2.74122
5.25323	25.0082	2.59803
5.64362	24.5617	2.44567
5.95103	24.1651	2.31433
6.15056	23.8843	2.22371
6.96636	23.5333	0.216937
7.29855	23.1349	-1.26325
7.37826	22.8955	-2.0095
1.04964	15.7594	9.05624
2.63492	15.6967	7.63711
5.62698	17.3059	5.97049
1.0714	14.9356	9.43318
1.05045	16.0354	8.84672
1.80708	18.3066	8.34057
5.78356	15.9414	6.14624
2.1025	11.6	8.31977
2.2123	11.8113	8.30492
6.06669	17.356	5.23209
5.59196	18.7491	6.27524
6.29255	16.2081	5.21497
6.18799	15.4337	5.57356
2.74815	12.4568	7.792
2.32904	12.0048	8.20659
2.48237	12.2915	8.04133
3.65303	13.5098	7.63039
3.87969	13.6358	7.58069
5.06526	19.3447	7.00357
4.65294	19.5583	7.36993
4.17035	19.6872	7.68608
3.63384	19.7525	7.97812
3.06941	19.7592	8.29683
0.559306	19.4942	8.94148
5.37568	19.0683	6.61631
4.62438	13.9298	7.22499
4.99369	14.1153	6.96849
5.31989	14.3348	6.67001
5.96742	15.0301	5.89795
5.61263	14.5967	6.32987
5.84311	18.0725	5.75399
6.50851	23.7771	1.44131
7.15953	23.3515	-0.502862
0.84186	27.8687	1.49946
3.85564	26.773	1.34221
4.42174	26.3064	1.31765
4.95443	25.8499	1.3144
5.4854	25.3915	1.32369
5.91512	24.8454	1.31404
6.2532	24.3032	1.34566
7.09897	23.666	-2.25312
5.13349	24.3647	3.69048
4.63929	24.7577	3.95238
4.12549	25.1413	4.18607
0.768514	26.4423	5.02165
7.24914	22.1079	0.677742
7.61027	21.3828	-0.76797
7.44412	21.761	-0.0139719
7.71864	21.013	-1.59437
6.24816	23.2711	2.75689
3.57062	25.4969	4.38908
5.56461	23.9736	3.40573
5.92717	23.5995	3.0965
6.78097	22.7034	1.86139
0.873473	28.1718	-0.569213
4.05956	27	-0.489419
4.70557	26.5485	-0.407273
5.28741	26.0592	-0.308344
5.81086	25.5075	-0.20112
6.28993	24.8775	-0.0921681
6.67782	24.2198	0.0474862
0.894268	28.2133	-1.69357
4.19279	27.0017	-1.4711
4.8601	26.5269	-1.3455
5.45078	26.014	-1.19994
5.97833	25.4566	-1.04531
6.46307	24.7944	-0.881846
6.85743	24.0895	-0.701887
0.915976	28.1664	-2.8572
4.33891	26.8948	-2.47918
5.02299	26.3888	-2.30269
5.62289	25.8503	-2.11092
6.14307	25.2789	-1.9117
6.60359	24.6454	-1.70614
7.00033	23.9148	-1.48463
0.93075	27.9827	-4.04522
4.49562	26.6767	-3.49684
5.19961	26.1501	-3.25669
5.80107	25.5814	-3.00861
6.304	24.989	-2.75727
6.72872	24.3719	-2.5157
0.823763	15.8661	9.31007
1.8174	20.8261	8.36652
1.8598	21.5153	8.05213
0.839061	14.6059	9.99297
0.828553	16.1584	9.11105
1.62793	18.6991	8.73914
1.75773	20.1946	8.62759
1.9345	22.2372	7.76836
2.19503	25.0468	6.07697
2.30684	26.5278	3.99682
2.23458	25.6149	5.46354
2.0358	22.9928	7.4732
2.35333	26.9121	3.18779
0.746698	17.0338	8.48656
1.65897	19.5232	8.80468
2.45604	27.4764	1.40324
2.26669	26.0947	4.75536
2.57002	27.7507	-0.582406
2.64533	27.7841	-1.64768
2.72435	27.7197	-2.74917
2.80304	27.5366	-3.87169
2.72697	9.08857	6.62203
2.7596	9.06572	6.61572
6.95121	13.6113	1.32399
2.82326	8.91225	6.54348
3.03967	8.77658	6.2324
2.90122	8.81854	6.40379
4.4589	9.36401	5.16961
5.61857	10.3115	4.37612
5.98672	10.752	3.98175
5.20484	9.91594	4.66371
6.51483	11.7997	2.93032
6.70404	12.4263	2.35174
6.29599	11.2444	3.49162
4.19202	7.99277	4.87534
4.88811	8.52323	4.24522
3.50547	6.13927	4.44973
4.18955	6.90519	3.62908
6.15422	9.69288	1.34117
5.93674	9.31986	1.65396
5.56155	8.84304	2.13862
5.10892	8.30256	2.73011
4.73215	7.75271	3.30682
3.73948	6.64473	4.56273
4.3786	7.30426	3.77882
5.41266	9.36873	4.04178
5.78225	9.83531	3.58569
6.10552	10.3203	3.0207
6.35941	10.8065	2.43188
6.56602	11.3078	1.85084
6.73912	12.3298	0.625825
5.01066	8.95157	4.38388
4.29229	8.45137	4.96239
6.93848	13.8544	0.833521
6.83417	13.2671	0.576831
6.70481	12.573	0.132474
6.54883	11.9645	-0.145756
2.66743	4.8496	4.64092
2.93451	5.05975	4.23592
1.04964	3.54858	4.18329
1.23457	3.61089	3.43633
3.68668	4.69822	1.58663
3.02116	4.19225	1.99483
3.34719	4.0289	1.49029
1.24569	3.29426	2.64354
2.83834	2.79153	1.36172
3.3348	2.96611	1.06991
1.17465	2.54863	2.42549
3.05972	3.3847	1.41829
1.21796	2.94902	2.54357
2.38845	2.61547	1.61412
2.5345	3.14886	1.70724
2.73378	3.67175	1.84554
2.4951	1.7657	1.23458
2.83223	1.82181	1.03585
2.65989	2.24586	1.31018
3.07233	2.36687	1.07107
1.13051	2.12297	2.27441
1.09115	1.71775	2.08123
1.04935	1.32465	1.85334
0.988177	0.508299	1.32338
2.36465	0.830009	0.939225
2.19755	1.68442	1.41628
2.28316	2.11935	1.5298
0.937099	27.6723	-5.24774
2.87571	27.2488	-5.00905
4.64384	26.3396	-4.50584
5.35743	25.7801	-4.19455
5.95472	25.1926	-3.86999
6.44109	24.5915	-3.54722
6.8353	23.988	-3.23891
7.15868	23.3415	-2.92743
7.39932	22.6751	-2.66768
7.58133	21.8875	-2.54678
7.72961	20.8951	-2.47122
7.22682	22.944	-3.46204
7.39121	22.5264	-3.13001
7.49883	21.9561	-3.23381
7.61354	21.0722	-3.39047
7.67276	19.8697	-3.58264
7.33715	17.3459	-4.34072
7.32003	22.35	-3.86464
7.38061	21.607	-4.26908
7.54527	18.4629	-4.09243
6.94163	23.5052	-3.87162
7.07007	22.8866	-4.40983
7.12687	22.162	-4.92716
7.10002	19.6976	-5.87983
6.95925	18.0314	-6.07469
6.09646	24.6875	-4.68111
6.23104	24.0706	-5.43138
6.34006	23.3347	-6.10244
6.3714	20.6131	-7.42552
6.19559	18.6451	-7.77096
4.7789	25.8619	-5.48469
4.88922	25.2384	-6.40386
4.97242	24.4746	-7.23327
5.02285	21.5251	-8.93271
4.90348	19.2632	-9.32445
6.70429	23.4702	-4.92544
6.56894	24.0846	-4.27025
6.81109	22.7332	-5.49813
6.7884	20.1479	-6.62909
6.62142	18.3438	-6.93246
2.94984	26.1398	-7.15847
2.92017	26.78	-6.12003
3.0051	25.3377	-8.07962
3.17184	22.2161	-9.99429
3.07118	19.8151	-10.4537
0.929316	27.1515	-6.4323
0.954904	26.4644	-7.5135
0.978068	25.659	-8.42577
1.06068	22.615	-10.4653
1.02657	20.182	-10.9694
5.63567	24.6689	-5.93069
5.50798	25.29	-5.09199
5.73498	23.9207	-6.68556
5.78717	21.0831	-8.21668
5.62919	18.9548	-8.58351
6.38372	12.6868	-3.62857
5.78981	12.8999	-5.264
4.91417	13.0544	-6.69624
3.79943	13.1918	-7.97873
5.38227	12.9807	-6.00125
3.12855	13.2707	-8.51768
2.37196	13.3755	-8.92322
4.38835	13.1242	-7.3585
7.00299	15.1517	-3.53627
6.84803	14.3141	-3.35588
6.6577	13.4473	-3.03343
7.22661	16.7574	-4.38778
7.10914	16.0569	-4.37471
6.96988	15.2411	-4.30035
6.77936	14.3799	-4.13385
6.56905	13.5265	-3.887
6.83193	17.2223	-6.11867
6.68278	16.3731	-6.0831
6.46989	15.48	-5.94623
6.25157	14.5912	-5.75621
6.02998	13.7273	-5.52884
6.06014	17.6487	-7.78705
5.89228	16.6612	-7.71385
5.69734	15.6915	-7.56353
5.43117	14.7742	-7.31211
5.14052	13.9109	-6.99792
4.78938	18.1323	-9.32675
4.64127	17.0319	-9.22406
4.4766	15.9698	-9.04248
4.27719	14.9666	-8.76579
4.035	14.0482	-8.38991
6.49247	17.4262	-6.95565
6.33053	16.5025	-6.89709
6.11851	15.5813	-6.75253
5.84714	14.6952	-6.52319
5.59906	13.8295	-6.26649
3.00519	18.601	-10.4623
2.91741	17.417	-10.3515
3.68812	16.1266	-9.64924
3.51649	15.0938	-9.34515
3.3275	14.1399	-8.96371
0.996955	18.9518	-11.0233
0.950313	17.7453	-10.9147
0.900805	16.5698	-10.6861
0.849455	15.4826	-10.3048
2.5237	14.2582	-9.39097
5.499	17.8868	-8.59234
5.33138	16.8406	-8.50045
5.15172	15.8222	-8.3378
4.92039	14.8589	-8.07632
4.63255	13.978	-7.71732
0.759891	13.6051	-9.30909
0.824568	9.76203	-8.29584
2.33332	9.71578	-7.71498
2.97679	9.69764	-7.27532
3.53874	9.67121	-6.74247
4.04228	9.6335	-6.14582
4.5245	9.58282	-5.52443
4.9954	9.51878	-4.88991
5.41285	9.44437	-4.22315
5.97068	9.31453	-2.8137
0.938145	8.58765	-8.21419
2.51736	8.73264	-7.57968
3.13989	8.75748	-7.10541
3.67597	8.74528	-6.54585
4.16651	8.69861	-5.93374
4.63544	8.63621	-5.29131
5.09287	8.56717	-4.63652
5.48961	8.50041	-3.95304
5.95283	8.39481	-2.50576
1.1827	7.28891	-8.37263
2.80241	7.77457	-7.52272
3.39093	7.83299	-7.00722
3.90174	7.82225	-6.42159
4.37067	7.76119	-5.78054
4.82446	7.67565	-5.10217
5.25973	7.58867	-4.39819
5.60137	7.53851	-3.66629
5.90317	7.48591	-2.16439
5.45799	5.68018	-0.809514
0.882397	6.31873	-8.76728
2.19303	5.41767	-8.86699
0.72347	5.58883	-9.08121
0.654367	4.98368	-9.35461
0.660048	4.43164	-9.64489
0.79567	3.40537	-10.4595
0.973136	2.17136	-11.2076
1.24704	0.0109547	-12.2433
1.85668	5.07641	-9.15568
1.79569	4.5065	-9.51416
2.27962	3.58764	-10.1704
2.82937	2.48022	-10.9892
1.51545	17.8731	7.90862
1.38063	18.014	8.21548
0.419398	18.4314	8.89683
1.18268	18.1888	8.57563
0.162376	12.3396	8.82432
0.475729	12.1635	8.91401
0.192881	12.4876	8.83235
1.63072	4.83302	-9.34923
3.62758	0.378503	-12.1841
5.84992	0.761211	-11.5642
4.43792	2.76156	-10.309
3.67206	2.63888	-10.7059
4.77846	0.609454	-11.994
3.54126	3.87477	-9.57493
2.23491	4.68348	-9.31035
2.67406	4.92322	-9.01829
5.73533	5.3137	-3.84385
5.92251	4.45696	-4.19012
6.18615	3.80058	-4.46421
6.53376	3.2425	-4.69416
7.47394	2.29072	-5.02986
8.02945	1.84237	-5.14384
9.12326	0.95767	-5.34764
4.55824	6.12386	-6.39223
4.12633	6.18921	-7.02812
4.56427	5.47602	-7.14485
4.9696	5.38691	-6.50057
5.04996	4.83553	-7.33424
5.43098	4.73221	-6.6778
5.92842	4.13252	-6.90185
5.56346	4.2359	-7.57426
6.69192	3.08557	-8.18777
7.04409	3.0381	-7.46164
7.70139	2.54617	-7.78579
8.63988	1.31468	-9.28753
9.00227	1.42163	-8.41829
3.63482	6.13907	-7.5811
2.61131	5.75651	-8.49568
3.13443	5.15599	-8.66076
4.1102	5.44749	-7.72392
5.13358	4.2313	-8.19253
4.10196	4.02099	-9.18381
5.10582	2.89831	-9.88875
6.22918	3.06331	-8.82111
6.82561	2.48223	-9.18652
6.70011	0.887367	-11.0932
8.1035	1.18001	-9.98498
5.79891	5.51281	-2.94981
5.68232	5.67452	-1.47313
5.79533	4.5591	-2.42345
5.51137	4.796	-1.14558
5.6829	3.73454	-1.95762
5.30519	3.97513	-0.863324
5.51145	3.02525	-1.5801
5.06567	3.22261	-0.622063
5.31238	2.41075	-1.28718
4.81416	2.54809	-0.427487
5.1147	1.85075	-1.0635
4.56006	1.92167	-0.278766
4.93693	1.32676	-0.890801
4.30564	1.33253	-0.178544
4.7632	0.820072	-0.769106
4.06094	0.761029	-0.109514
3.41736	-0.978437	0.0853149
4.08116	-1.86246	-0.0318916
3.18552	-2.08613	0.378232
5.49586	2.27507	-1.67653
6.18491	2.74688	-3.18536
5.80438	1.82729	-2.31936
5.98398	1.51353	-2.50647
6.43196	0.705977	-2.64666
8.40299	-0.126299	-3.69602
4.69456	-1.68419	-0.374632
6.78551	-1.08844	-1.85636
7.41501	-0.826465	-2.42798
5.87888	4.28208	-3.03868
5.81539	3.48637	-2.46488
6.04105	3.79338	-3.4581
5.97832	3.13632	-2.87425
6.26876	3.29069	-3.76984
6.56319	2.80553	-4.00611
6.45352	2.33226	-3.41417
7.34087	1.86332	-4.30198
7.10763	1.43553	-3.67154
8.81689	0.454598	-4.36756
2.93573	3.72745	-9.91109
1.05642	1.4842	-11.5407
3.07131	1.80753	-11.3295
4.9014	2.15483	-10.7172
0.717394	3.91519	-10.0253
2.02148	4.06679	-9.7948
2.58185	4.21739	-9.56422
3.10873	4.3997	-9.2553
4.61349	4.82201	-7.93275
3.61876	4.57962	-8.88621
4.97823	5.98405	-5.69152
5.37637	5.74043	-4.88344
5.33884	5.20964	-5.79296
5.65845	4.91197	-5.01631
5.74949	4.53086	-5.96411
6.00101	4.21536	-5.21532
6.21442	3.92894	-6.17617
6.41874	3.62583	-5.42947
7.30496	2.89962	-6.67755
7.46782	2.66271	-5.8459
7.96374	2.45268	-6.9631
8.07334	2.21491	-6.06821
9.19484	1.49018	-7.48352
9.23067	1.36013	-6.47872
5.66821	2.83794	-2.02076
5.81949	2.56604	-2.40884
6.00646	2.24609	-2.71328
6.23434	1.89261	-2.92868
6.79086	1.04646	-3.13212
7.13058	0.566792	-3.1327
7.95023	-0.515769	-3.02671
5.32005	1.77252	-1.42895
5.17555	1.30737	-1.24403
5.04532	0.857413	-1.12625
5.64563	2.08249	-2.03445
5.48497	1.65491	-1.75882
5.36595	1.27819	-1.56606
5.30213	0.905205	-1.47167
5.63254	1.47896	-2.00269
5.74245	1.20178	-2.13581
6.03837	0.419967	-2.18299
5.51114	1.24521	-1.79314
5.52897	0.991605	-1.80327
1.19436	7.30586	7.27078
1.28748	7.22954	7.21719
3.16317	-0.446565	0.250237
1.39375	7.09849	7.1356
1.60678	-0.336582	0.79025
3.61082	-0.387828	0.00321658
4.45864	-0.214932	-0.573548
4.85736	-0.0998113	-0.935195
5.24108	0.0344648	-1.34154
5.61844	0.195536	-1.76814
5.62163	8.2964	-0.38567
4.7329	5.43826	0.404528
4.43779	4.57391	0.527305
4.14628	3.80119	0.621179
3.86164	3.10559	0.696973
3.58198	2.46067	0.74247
3.30875	1.86586	0.746562
3.03988	1.3088	0.726217
2.77557	0.762461	0.703111
1.96624	-1.1462	0.633649
1.66069	-2.41174	0.779718
5.91231	9.31654	-0.820623
6.20199	11.8388	-1.38152
2.19328	-0.450041	0.658748
2.96137	-1.06538	0.324473
4.01291	1.99458	-11.0881
7.3165	2.53986	-8.53159
5.61912	2.2796	-10.2762
4.31277	-0.758822	-0.461896
7.50635	0.952318	-3.70526
4.77826	-0.618886	-0.817673
5.24278	-0.460898	-1.24705
5.7298	-0.284875	-1.68627
6.2298	-0.0607863	-2.13051
6.69963	0.221746	-2.63402
7.81323	1.38127	-4.36491
2.98938	5.29901	4.7492
6.12376	9.55598	0.787089
5.75249	8.84308	1.17993
5.2791	8.19044	1.68878
4.76279	7.53301	2.33969
4.32157	6.90226	2.92892
3.24795	5.60124	4.34042
3.94718	6.38138	3.45796
6.40465	11.7283	-0.497422
7.21241	16.0725	1.31816
7.22713	16.3846	1.95499
7.12473	16.6962	2.64462
6.93377	16.928	3.36057
6.69835	16.974	4.02053
6.47788	16.9479	4.51046
6.35449	16.9405	4.76935
5.4563	16.7651	6.15322
5.85961	16.5593	5.84219
6.16884	16.9512	5.14475
2.79852	-1.6844	0.445036
4.37727	1.32447	-11.5237
7.95426	1.94754	-8.88902
6.13988	1.60634	-10.6746
4.19442	-1.32196	-0.27222
7.93599	0.417998	-3.70889
4.72803	-1.16167	-0.621266
5.29609	-0.97711	-1.04702
5.89839	-0.796896	-1.50892
6.48393	-0.579695	-2.00389
7.04155	-0.289862	-2.52126
8.31057	0.886942	-4.37365
1.29748	-1.85886	0.608641
8.6103	1.37536	-5.22352
8.34385	2.00581	-8.10086
7.44361	1.85596	-9.57044
3.27304	-1.56506	0.220877
1.14263	0.79719	-11.9155
3.33699	1.12695	-11.7544
5.34988	1.47861	-11.1298
8.60599	1.98712	-7.23723
8.69667	1.77184	-6.31016
7.52326	0.0489697	-3.06534
1.78932	-1.82156	0.675307
0.768264	-2.53155	0.593754
0.897198	-1.24333	0.616006
1.4248	-1.15062	0.633011
0.828813	-1.9106	0.544503
0.964057	-0.561252	0.793084
5.83112	8.34322	-1.07548
6.0024	9.30293	-1.43758
6.33258	12.0371	-1.92314
5.12885	5.6078	-0.198018
4.87088	4.73906	-0.0022696
4.60218	3.93365	0.162885
4.32606	3.2008	0.28842
4.04958	2.5258	0.385121
3.76937	1.90147	0.436191
3.49147	1.31362	0.452933
3.21809	0.738904	0.452234
2.48742	-1.12212	0.535388
2.17632	-2.31295	0.753423
2.70287	-0.474484	0.485436
2.30159	-1.76419	0.629399
2.17845	17.655	7.36718
2.89325	17.9154	7.53682
3.25058	17.9636	7.55154
3.8808	17.8217	7.33686
4.13191	17.736	7.20019
4.42625	17.5199	6.91711
4.19963	17.0543	7.16905
3.32211	16.882	7.6323
2.94854	16.8991	7.65101
2.26629	17.0445	7.46229
1.66014	17.0685	7.30325
1.6046	17.2263	7.30795
4.51143	17.3384	6.69677
4.37747	17.1513	6.92272
2.5767	16.9986	7.56522
1.54965	17.1207	7.32196
3.6181	17.919	7.44004
4.31757	17.6054	7.0466
3.66704	16.9322	7.52874
3.95378	16.9981	7.37327
4.58044	17.3753	6.6849
1.91101	17.4634	7.30289
4.88202	17.2205	6.44058
5.32378	17.4468	6.31905
6.13548	18.0102	4.71993
